OID,FID_,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,0,2483,0.04310764,0.230000004,64.37999725,64.14999725,4.880640352,7.803828262,12118.62999
1,1,8735,0.151649308,0.079999998,31.65999985,31.57999985,0.845000573,1.828288169,7381.080007
2,2,9281,0.161128475,0.090000004,19.32999992,19.23999992,0.518147829,1.138693995,4808.930005
3,3,12694,0.220381948,0,23.14999962,23.14999962,0.464142114,0.872811736,5891.82
4,4,10958,0.190243059,0.02,33.06999969,33.0499997,0.419088338,1.061462499,4592.370008
5,5,8965,0.155642364,0.109999999,40.11999893,40.00999893,0.84276743,2.492389598,7555.410009
6,6,7191,0.124843752,0.090000004,30.71999931,30.62999931,0.542087332,1.195716657,3898.150007
7,7,12974,0.225243059,0.079999998,14.89000034,14.81000035,0.36667566,0.506226997,4757.250008
8,8,10220,0.177430558,0,16.86000061,16.86000061,0.44344227,0.448046832,4531.980002
9,9,2209,0.038350695,0.730000019,90.75,90.01999998,12.86205975,12.30264226,28412.28999
10,10,8280,0.143750002,0.239999995,27.14999962,26.90999962,0.789937198,1.782663466,6540.679995
11,11,13513,0.234600698,0.209999993,42.70000076,42.49000077,0.942508695,2.248449593,12736.11999
12,12,8847,0.153593752,0.219999999,37.29999924,37.07999924,0.813846502,1.953016254,7200.100003
13,13,12611,0.218940976,0.349999994,88.79000092,88.44000092,2.392090241,6.630158035,30166.65003
14,14,11808,0.205000003,0.300000012,36,35.69999999,1.111821644,2.804940849,13128.38997
15,15,11529,0.200156253,0.300000012,38.18999863,37.88999861,0.862560498,1.742397352,9944.459981
16,16,12017,0.208628476,0.270000011,65.30000305,65.03000304,1.279800281,3.541733699,15379.35998
17,17,11245,0.195225698,0.170000002,51.36000061,51.19000061,1.331106268,3.715280321,14968.28998
18,18,5771,0.100190974,0.219999999,37.13999939,36.91999939,1.104260958,2.440894683,6372.689991
19,19,8491,0.147413197,0,33.47000122,33.47000122,1.473495464,2.505233069,12511.44999
20,20,12885,0.22369792,0.100000001,51.61999893,51.51999893,1.192335273,3.578351775,15363.23999
21,21,13189,0.228975698,0.159999996,33.66999817,33.50999817,0.991693076,2.140203205,13079.43998
22,22,17421,0.302447922,0,31,31,0.454678836,0.947380263,7920.960009
23,23,13872,0.240833337,0,41.86000061,41.86000061,0.777679499,2.17930966,10787.97001
24,24,6464,0.112222224,0.109999999,41.11000061,41.00000061,0.694862315,1.876988683,4491.590004
25,25,7948,0.137986113,0.02,16.67000008,16.65000008,0.317689986,0.505496441,2525.000007
26,26,7635,0.132552085,0.159999996,82.62000275,82.46000275,3.443186642,7.630327829,26288.73001
27,27,16701,0.289947921,0.150000006,32.34000015,32.19000015,0.639522783,1.392551629,10680.66999
28,28,10872,0.188750003,0.200000003,31.03000069,30.83000068,1.09325423,2.172436793,11885.85999
29,29,13121,0.227795143,0.140000001,81.55000305,81.41000305,1.062774942,4.536210444,13944.67001
30,30,8266,0.143506947,0.150000006,42.54000092,42.39000091,1.284309217,2.58300744,10616.09998
31,31,8708,0.151180558,0.159999996,49.77000046,49.61000046,1.287664216,3.658794322,11212.97999
32,32,9719,0.168732642,0.209999993,62.15000153,61.94000153,1.147229137,3.526362075,11149.91999
33,33,10780,0.187152781,0.239999995,32.72999954,32.48999955,1.101838588,2.45420877,11877.81998
34,34,10006,0.173715281,0.319999993,57.74000168,57.42000169,2.972885271,6.250143827,29746.69002
35,35,3581,0.06217014,0.319999993,61.79999924,61.47999924,2.327383411,5.687631375,8334.359993
36,36,10270,0.178298614,0.230000004,74.51999664,74.28999664,1.253378772,3.193537694,12872.19998
37,37,10358,0.179826392,0.289999992,47.75999832,47.46999833,1.174489282,3.025099556,12165.35998
38,38,11041,0.191684031,0.25999999,61.47999954,61.21999955,1.283957068,3.200869227,14176.16999
39,39,13087,0.227204865,0.209999993,94.26000214,94.05000214,2.412822647,6.411512264,31576.60997
40,40,12497,0.216961809,0.189999998,63.88000107,63.69000107,2.581224292,6.575156383,32257.55997
41,41,12726,0.220937504,0.230000004,425.8900146,425.6600146,4.354684113,11.57496867,55417.71002
42,42,2847,0.049427084,0.49000001,85.06999969,84.57999969,21.48795924,17.26048322,61176.21997
43,43,1586,0.027534723,0.5,50.29999924,49.79999924,6.63226986,8.559584192,10518.78
44,44,13504,0.234444448,0.25,78.11000061,77.86000061,1.399414248,3.428763121,18897.69001
45,45,5985,0.103906252,0.289999992,50.36000061,50.07000062,1.390030075,2.408982698,8319.33
46,46,5789,0.100503474,0.319999993,47.20999908,46.88999909,3.118887546,4.840410002,18055.24001
47,47,11844,0.205625003,0,12.68999958,12.68999958,0.314436846,0.40585338,3724.190005
48,48,13380,0.23229167,0,26.43000031,26.43000031,0.449189088,0.872671239,6010.150003
49,49,8519,0.147899308,0.01,10.23999977,10.22999977,0.338900106,0.326992864,2887.090005
50,50,2900,0.050347223,0.059999999,28.89999962,28.83999962,1.731348274,3.53470656,5020.909994
51,51,11224,0.194861114,0,13.59000015,13.59000015,0.374000356,0.484649317,4197.780001
52,52,4513,0.078350696,0.039999999,45.36000061,45.32000061,0.373430091,1.346036055,1685.290003
53,53,20959,0.363871534,0.159999996,64.38999939,64.22999939,0.746635335,2.122571282,15648.72999
54,54,11123,0.193107642,0.07,26.62000084,26.55000084,0.479195361,1.219753939,5330.090006
55,55,21448,0.372361117,0.090000004,32.81000137,32.72000137,0.493473518,1.426599043,10584.02001
56,56,19506,0.338645839,0.140000001,107.6200027,107.4800027,1.33332308,3.545215271,26007.79999
57,57,16313,0.28321181,0.180000007,23.34000015,23.16000015,0.634436952,1.201727006,10349.57
58,58,11501,0.199670142,0.129999995,26.79000092,26.66000092,0.682406747,1.393013811,7848.359993
59,59,8126,0.141076391,0.230000004,38.77000046,38.54000045,2.611727788,4.57448957,21222.90001
60,60,1653,0.028697917,0.689999998,124.6299973,123.9399973,11.5421597,12.12460997,19079.18998
61,61,6753,0.117239585,0.270000011,25.95999908,25.68999907,0.981340144,2.135520346,6626.989995
62,62,11793,0.204739587,0.239999995,29.29000092,29.05000092,0.646175696,1.265553995,7620.349986
