OID,FID_,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
0,0,2483,0.04310764,0.039999999,79.16000366,79.12000366,3.104563035,5.947951489,7708.630015
1,1,8735,0.151649308,0,27.45000076,27.45000076,0.534052662,1.742680012,4664.95
2,2,9281,0.161128475,0,12.77000046,12.77000046,0.237961426,0.811015106,2208.519997
3,3,12694,0.220381948,0,11.22999954,11.22999954,0.124588782,0.297450565,1581.529999
4,4,10958,0.190243059,0,17.37000084,17.37000084,0.158973353,0.597080133,1742.029997
5,5,8965,0.155642364,0,29.54999924,29.54999924,0.520978249,1.845863301,4670.570003
6,6,7191,0.124843752,0,5.829999924,5.829999924,0.175042414,0.434105048,1258.729999
7,7,12974,0.225243059,0,13.72999954,13.72999954,0.152755511,0.497164282,1981.849995
8,8,10220,0.177430558,0,3.410000086,3.410000086,0.179116438,0.231618386,1830.57
9,9,2209,0.038350695,0.579999983,53.29000092,52.71000093,8.926319608,9.012719154,19718.24001
10,10,8280,0.143750002,0,15.81000042,15.81000042,0.481417874,0.906028531,3986.14
11,11,13513,0.234600698,0.059999999,69.90000153,69.84000153,1.26895952,3.146987067,17147.44999
12,12,8847,0.153593752,0,9.970000267,9.970000267,0.421061377,0.585361608,3725.129998
13,13,12611,0.218940976,0,26.87000084,26.87000084,0.948538576,2.160665368,11962.01998
14,14,11808,0.205000003,0,19.63999939,19.63999939,0.50344004,1.078569669,5944.619995
15,15,11529,0.200156253,0,12.77999973,12.77999973,0.354721138,0.695247732,4089.579999
16,16,12017,0.208628476,0.029999999,38.93999863,38.90999863,0.696497461,2.357032234,8369.809983
17,17,11245,0.195225698,0,25.04999924,25.04999924,0.761152512,2.117782343,8559.160002
18,18,5771,0.100190974,0,18.86000061,18.86000061,0.655680124,1.355977492,3783.929997
19,19,8491,0.147413197,0,19.40999985,19.40999985,1.044707336,1.627009473,8870.609993
20,20,12885,0.22369792,0,38.36000061,38.36000061,0.516118744,1.891784732,6650.190013
21,21,13189,0.228975698,0,23.26000023,23.26000023,0.545481083,1.314210918,7194.350005
22,22,17421,0.302447922,0,8.039999962,8.039999962,0.11145227,0.298569389,1941.609995
23,23,13872,0.240833337,0,22.12999916,22.12999916,0.406820934,1.424267001,5643.419998
24,24,6464,0.112222224,0,23.42000008,23.42000008,0.250595606,1.039155218,1619.85
25,25,7948,0.137986113,0,9.279999733,9.279999733,0.048199547,0.329710328,383.0899997
26,26,7635,0.132552085,0,47.40999985,47.40999985,2.156047153,5.077287231,16461.42001
27,27,16701,0.289947921,0,28.45000076,28.45000076,0.761130471,1.641080843,12711.63999
28,28,10872,0.188750003,0,15.34000015,15.34000015,0.636628035,0.824422332,6921.419995
29,29,13121,0.227795143,0,15.81999969,15.81999969,0.363816782,0.976966993,4773.639997
30,30,8266,0.143506947,0,18.86000061,18.86000061,0.739070893,1.278881347,6109.160001
31,31,8708,0.151180558,0,20.87999916,20.87999916,0.706763895,1.615398705,6154.5
32,32,9719,0.168732642,0,29.86000061,29.86000061,0.734783413,1.931954506,7141.35999
33,33,10780,0.187152781,0,23.60000038,23.60000038,0.483985158,1.30927995,5217.360008
34,34,10006,0.173715281,0.01,36.65999985,36.64999985,1.554484309,3.777513218,15554.16999
35,35,3581,0.06217014,0.039999999,38.16999817,38.12999817,1.222328954,3.433037504,4377.159985
36,36,10270,0.178298614,0.029999999,34.88000107,34.85000107,0.64766407,1.549763576,6651.51
37,37,10358,0.179826392,0.02,26.15999985,26.13999985,0.588328828,1.571146658,6093.909997
38,38,11041,0.191684031,0.01,26.86000061,26.85000061,0.610440177,1.464009513,6739.869998
39,39,13087,0.227204865,0.039999999,48.72000122,48.68000122,1.523654007,2.926732415,19940.05999
40,40,12497,0.216961809,0,42.41999817,42.41999817,1.773706491,4.703356008,22166.01001
41,41,12726,0.220937504,0.02,88.44999695,88.42999695,2.63253104,6.725941728,33501.59002
42,42,2847,0.049427084,0.209999993,64.38999939,64.1799994,17.09561292,13.45067674,48671.20997
43,43,1586,0.027534723,0.310000002,45.81000137,45.50000137,4.92541614,6.399179464,7811.709998
44,44,13504,0.234444448,0,77.70999908,77.70999908,1.139657138,2.665927597,15389.93
45,45,5985,0.103906252,0.07,31.70999908,31.63999908,1.103440266,1.999913187,6604.089994
46,46,5789,0.100503474,0.300000012,166.2299957,165.9299957,3.656736916,6.770992949,21168.85001
47,47,11844,0.205625003,0,7.650000095,7.650000095,0.044720533,0.224145375,529.6699969
48,48,13380,0.23229167,0,15.85999966,15.85999966,0.117695815,0.541859216,1574.769999
49,49,8519,0.147899308,0,3.519999981,3.519999981,0.036084047,0.151379292,307.3999998
50,50,2900,0.050347223,0,21.97999954,21.97999954,1.064365516,2.654613478,3086.659997
51,51,11224,0.194861114,0,5.460000038,5.460000038,0.074010157,0.234902696,830.6899984
52,52,4513,0.078350696,0,5.889999866,5.889999866,0.02398183,0.159501594,108.2299992
53,53,20959,0.363871534,0,30.88999939,30.88999939,0.401766305,0.995825089,8420.619994
54,54,11123,0.193107642,0,24.40999985,24.40999985,0.271894273,1.125415177,3024.280003
55,55,21448,0.372361117,0,16.02000046,16.02000046,0.162762495,0.543675328,3490.929997
56,56,19506,0.338645839,0,24.02000046,24.02000046,0.715683892,1.966926961,13960.13
57,57,16313,0.28321181,0.039999999,32.13999939,32.09999939,1.197679764,2.184908571,19537.74999
58,58,11501,0.199670142,0,28.78000069,28.78000069,0.476578558,1.783983886,5481.129999
59,59,8126,0.141076391,0.07,36.75999832,36.68999832,1.843288212,2.993097411,14978.56001
60,60,1653,0.028697917,0.589999974,56.08000183,55.49000186,10.32654567,9.075194116,17069.77999
61,61,6753,0.117239585,0,10.25,10.25,0.600004442,0.930770919,4051.829998
62,62,11793,0.204739587,0,29.55999947,29.55999947,0.476718392,1.191646959,5621.939995
63,63,10426,0.181006947,0,12.57999992,12.57999992,0.370830616,0.620205116,3866.280003
64,64,10641,0.184739586,0.039999999,25.34000015,25.30000015,0.754680011,1.163189453,8030.549997
65,65,16492,0.286319449,0,63.86000061,63.86000061,1.348223381,3.451445817,22234.9
66,66,5627,0.097690974,0,79.51000214,79.51000214,2.135011552,4.187500537,12013.71
67,67,4971,0.086302085,0.050000001,38.20000076,38.15000076,2.022908871,3.203346235,10055.88
68,68,6864,0.119166669,0,51.43999863,51.43999863,0.595904721,2.132190463,4090.290002
69,69,6101,0.105920141,0,133.0399933,133.0399933,3.78190461,6.21676917,23073.40003
70,70,11616,0.20166667,0,28.30999947,28.30999947,0.436824208,1.453201917,5074.15
